Time(s),Ch1(V),Ch2(A)
-3.505000000000000338e-01,8.772438000000000180e-01,3.959427999999999503e+00
-3.499999999999999778e-01,8.687103000000000463e-01,3.925294999999999757e+00
-3.495000000000000329e-01,8.857772999999999897e-01,4.095959999999999823e+00
-3.489999999999999769e-01,8.857772999999999897e-01,4.061826999999999188e+00
-3.485000000000000320e-01,8.652969000000000355e-01,4.232491999999999699e+00
-3.479999999999999760e-01,8.721237000000000572e-01,4.232491999999999699e+00
-3.475000000000000311e-01,8.414030999999999594e-01,4.403156999999999321e+00
-3.469999999999999751e-01,8.499366000000000421e-01,4.369023999999999575e+00
-3.465000000000000302e-01,8.226293999999999551e-01,4.539688999999999197e+00
-3.459999999999999742e-01,8.209227000000000052e-01,4.505555999999999450e+00
-3.455000000000000293e-01,8.414030999999999594e-01,4.676220999999999961e+00
-3.449999999999999734e-01,8.328695999999999877e-01,4.642087999999999326e+00
-3.445000000000000284e-01,8.652969000000000355e-01,4.812752999999999837e+00
-3.439999999999999725e-01,8.533500000000000529e-01,4.778619999999999202e+00
-3.435000000000000275e-01,8.806572000000000289e-01,4.949284999999999712e+00
-3.429999999999999716e-01,8.704169999999999963e-01,4.915151999999999077e+00
-3.425000000000000266e-01,8.857772999999999897e-01,5.085816999999999588e+00
-3.419999999999999707e-01,8.840706000000000397e-01,5.051683999999999841e+00
-3.415000000000000258e-01,8.618835000000000246e-01,5.222348999999999464e+00
-3.409999999999999698e-01,8.687103000000000463e-01,5.188215999999999717e+00
-3.405000000000000249e-01,8.379897000000000595e-01,5.358880999999999339e+00
-3.399999999999999689e-01,8.465232000000000312e-01,5.358880999999999339e+00
-3.395000000000000240e-01,8.226293999999999551e-01,5.495412999999999215e+00
-3.389999999999999680e-01,8.192160000000000553e-01,5.495412999999999215e+00
-3.385000000000000231e-01,8.431098000000000203e-01,5.631944999999999091e+00
-3.379999999999999671e-01,8.362829999999999986e-01,5.631944999999999091e+00
-3.375000000000000222e-01,8.704169999999999963e-01,5.768476999999999855e+00
-3.369999999999999662e-01,8.618835000000000246e-01,5.768476999999999855e+00
-3.365000000000000213e-01,8.857772999999999897e-01,5.939141999999999477e+00
-3.359999999999999654e-01,8.874840000000000506e-01,5.905008999999999730e+00
-3.355000000000000204e-01,8.721237000000000572e-01,6.075673999999999353e+00
-3.349999999999999645e-01,8.806572000000000289e-01,6.041540999999999606e+00
-3.345000000000000195e-01,8.584701000000000137e-01,6.212205999999999229e+00
-3.339999999999999636e-01,8.670035999999999854e-01,6.178072999999999482e+00
-3.335000000000000187e-01,8.362829999999999986e-01,6.348737999999999104e+00
-3.329999999999999627e-01,8.448164999999999702e-01,6.314604999999999357e+00
-3.325000000000000178e-01,8.192160000000000553e-01,6.485269999999998980e+00
-3.319999999999999618e-01,8.243361000000000161e-01,6.451136999999999233e+00
-3.315000000000000169e-01,8.499366000000000421e-01,6.621801999999999744e+00
-3.309999999999999609e-01,8.431098000000000203e-01,6.587668999999999109e+00
-3.305000000000000160e-01,8.652969000000000355e-01,6.690067999999999238e+00
-3.299999999999999600e-01,8.533500000000000529e-01,6.621801999999999744e+00
-3.295000000000000151e-01,8.209227000000000052e-01,6.451136999999999233e+00
-3.289999999999999591e-01,8.226293999999999551e-01,6.485269999999998980e+00
-3.285000000000000142e-01,8.482298999999999811e-01,6.280471999999999611e+00
-3.279999999999999583e-01,8.379897000000000595e-01,6.314604999999999357e+00
-3.275000000000000133e-01,8.704169999999999963e-01,6.143939999999999735e+00
-3.269999999999999574e-01,8.635901999999999745e-01,6.143939999999999735e+00
-3.265000000000000124e-01,8.857772999999999897e-01,5.973274999999999224e+00
-3.259999999999999565e-01,8.857772999999999897e-01,6.007407999999999859e+00
-3.255000000000000115e-01,8.704169999999999963e-01,5.836742999999999348e+00
-3.249999999999999556e-01,8.772438000000000180e-01,5.836742999999999348e+00
-3.245000000000000107e-01,8.448164999999999702e-01,5.700210999999999473e+00
-3.240000000000000102e-01,8.550567000000000029e-01,5.700210999999999473e+00
-3.235000000000000098e-01,8.294561999999999768e-01,5.529545999999999850e+00
-3.230000000000000093e-01,8.209227000000000052e-01,5.563678999999999597e+00
-3.225000000000000089e-01,8.396964000000000095e-01,5.393013999999999086e+00
-3.220000000000000084e-01,8.294561999999999768e-01,5.427146999999999721e+00
-3.215000000000000080e-01,8.601767999999999637e-01,5.256481999999999211e+00
-3.210000000000000075e-01,8.550567000000000029e-01,5.290614999999999846e+00
-3.205000000000000071e-01,8.789504999999999679e-01,5.119949999999999335e+00
-3.200000000000000067e-01,8.721237000000000572e-01,5.154082999999999082e+00
-3.195000000000000062e-01,8.840706000000000397e-01,4.983417999999999459e+00
-3.190000000000000058e-01,8.823638999999999788e-01,4.983417999999999459e+00
-3.185000000000000053e-01,8.601767999999999637e-01,4.846885999999999584e+00
-3.180000000000000049e-01,8.721237000000000572e-01,4.846885999999999584e+00
-3.175000000000000044e-01,8.414030999999999594e-01,4.676220999999999961e+00
-3.170000000000000040e-01,8.499366000000000421e-01,4.710353999999999708e+00
-3.165000000000000036e-01,8.226293999999999551e-01,4.539688999999999197e+00
-3.160000000000000031e-01,8.209227000000000052e-01,4.573821999999999832e+00
-3.155000000000000027e-01,8.448164999999999702e-01,4.403156999999999321e+00
-3.150000000000000022e-01,8.345763000000000487e-01,4.437289999999999957e+00
-3.145000000000000018e-01,8.670035999999999854e-01,4.266624999999999446e+00
-3.140000000000000013e-01,8.601767999999999637e-01,4.300757999999999193e+00
