Time(s),Ch1(A),Ch2(V)
2.330000000000000474e-03,6.144119999999999582e-01,-6.143939999999999645e-03
2.340000000000000066e-03,6.144119999999999582e-01,-8.191920000000000104e-03
2.350000000000000526e-03,6.314789999999999015e-01,-5.461279999999999780e-03
2.360000000000000119e-03,6.314789999999999015e-01,-6.143939999999999645e-03
2.370000000000000578e-03,6.144119999999999582e-01,-9.215909999999999033e-03
2.380000000000000171e-03,5.973450000000000149e-01,-7.167929999999999441e-03
2.390000000000000631e-03,6.314789999999999015e-01,-9.557239999999999833e-03
2.400000000000000223e-03,6.144119999999999582e-01,-7.509259999999999373e-03
2.410000000000000683e-03,6.314789999999999015e-01,-9.898569999999998897e-03
2.420000000000000276e-03,6.144119999999999582e-01,-8.533249999999999169e-03
2.430000000000000736e-03,6.314789999999999015e-01,-1.126389000000000036e-02
2.440000000000000328e-03,6.144119999999999582e-01,-1.126389000000000036e-02
2.450000000000000788e-03,6.314789999999999015e-01,-9.557239999999999833e-03
2.460000000000000381e-03,6.144119999999999582e-01,-7.850589999999999305e-03
2.470000000000000841e-03,6.485459999999999559e-01,-9.898569999999998897e-03
2.480000000000000433e-03,6.485459999999999559e-01,-8.191920000000000104e-03
2.490000000000000893e-03,6.144119999999999582e-01,-1.194655000000000022e-02
2.500000000000000486e-03,6.314789999999999015e-01,-1.126389000000000036e-02
2.510000000000000078e-03,6.485459999999999559e-01,-8.191920000000000104e-03
2.520000000000000538e-03,6.485459999999999559e-01,-9.557239999999999833e-03
2.530000000000000131e-03,6.314789999999999015e-01,-7.509259999999999373e-03
2.540000000000000591e-03,6.485459999999999559e-01,-8.191920000000000104e-03
2.550000000000000183e-03,6.314789999999999015e-01,-9.898569999999998897e-03
2.560000000000000643e-03,6.314789999999999015e-01,-1.092255999999999956e-02
2.570000000000000236e-03,6.485459999999999559e-01,-8.191920000000000104e-03
2.580000000000000696e-03,6.314789999999999015e-01,-9.898569999999998897e-03
2.590000000000000288e-03,6.485459999999999559e-01,-7.850589999999999305e-03
2.600000000000000748e-03,6.314789999999999015e-01,-1.058122999999999876e-02
2.610000000000000341e-03,6.656130000000000102e-01,-8.533249999999999169e-03
2.620000000000000800e-03,6.314789999999999015e-01,-1.126389000000000036e-02
2.630000000000000393e-03,6.656130000000000102e-01,-8.874579999999999969e-03
2.640000000000000853e-03,6.314789999999999015e-01,-1.023989999999999970e-02
2.650000000000000445e-03,6.656130000000000102e-01,-6.826599999999999509e-03
2.660000000000000905e-03,6.656130000000000102e-01,-1.023989999999999970e-02
2.670000000000000498e-03,6.485459999999999559e-01,-8.533249999999999169e-03
2.680000000000000958e-03,6.656130000000000102e-01,-9.557239999999999833e-03
2.690000000000000550e-03,6.314789999999999015e-01,-8.533249999999999169e-03
2.700000000000000143e-03,6.314789999999999015e-01,-6.826599999999999509e-03
2.710000000000000603e-03,6.656130000000000102e-01,-8.533249999999999169e-03
2.720000000000000195e-03,6.485459999999999559e-01,-7.850589999999999305e-03
2.730000000000000655e-03,6.826799999999999535e-01,-1.160521999999999943e-02
2.740000000000000248e-03,6.656130000000000102e-01,-1.126389000000000036e-02
2.750000000000000708e-03,6.485459999999999559e-01,-8.874579999999999969e-03
2.760000000000000300e-03,6.485459999999999559e-01,-8.874579999999999969e-03
2.770000000000000760e-03,6.826799999999999535e-01,-1.228787999999999929e-02
2.780000000000000353e-03,6.656130000000000102e-01,-1.126389000000000036e-02
2.790000000000000813e-03,6.826799999999999535e-01,-8.874579999999999969e-03
2.800000000000000405e-03,6.826799999999999535e-01,-9.215909999999999033e-03
2.810000000000000865e-03,6.485459999999999559e-01,-1.228787999999999929e-02
2.820000000000000458e-03,6.485459999999999559e-01,-1.228787999999999929e-02
2.830000000000000050e-03,6.826799999999999535e-01,-1.058122999999999876e-02
2.840000000000001378e-03,6.656130000000000102e-01,-1.194655000000000022e-02
2.850000000000000970e-03,6.826799999999999535e-01,-8.874579999999999969e-03
2.860000000000000563e-03,6.656130000000000102e-01,-9.898569999999998897e-03
2.870000000000000155e-03,6.826799999999999535e-01,-1.160521999999999943e-02
2.879999999999999748e-03,6.656130000000000102e-01,-1.160521999999999943e-02
2.890000000000001075e-03,6.997469999999998969e-01,-9.557239999999999833e-03
2.900000000000000668e-03,6.656130000000000102e-01,-1.092255999999999956e-02
2.910000000000000260e-03,6.826799999999999535e-01,-8.191920000000000104e-03
2.919999999999999853e-03,6.826799999999999535e-01,-8.533249999999999169e-03
2.930000000000001180e-03,6.656130000000000102e-01,-1.092255999999999956e-02
2.940000000000000772e-03,6.997469999999998969e-01,-7.850589999999999305e-03
2.950000000000000365e-03,6.656130000000000102e-01,-9.898569999999998897e-03
2.959999999999999958e-03,6.826799999999999535e-01,-8.191920000000000104e-03
2.970000000000001285e-03,6.997469999999998969e-01,-1.228787999999999929e-02
2.980000000000000877e-03,6.656130000000000102e-01,-9.557239999999999833e-03
2.990000000000000470e-03,6.997469999999998969e-01,-1.058122999999999876e-02
3.000000000000000062e-03,6.826799999999999535e-01,-1.092255999999999956e-02
3.010000000000001390e-03,6.997469999999998969e-01,-8.874579999999999969e-03
3.020000000000000982e-03,6.826799999999999535e-01,-1.126389000000000036e-02
3.030000000000000575e-03,6.997469999999998969e-01,-8.533249999999999169e-03
3.040000000000000167e-03,6.826799999999999535e-01,-1.058122999999999876e-02
3.049999999999999760e-03,6.997469999999998969e-01,-7.850589999999999305e-03
3.060000000000001087e-03,6.997469999999998969e-01,-8.533249999999999169e-03
3.070000000000000680e-03,6.826799999999999535e-01,-1.058122999999999876e-02
3.080000000000000272e-03,7.168139999999999512e-01,-1.023989999999999970e-02
3.089999999999999865e-03,6.826799999999999535e-01,-6.826599999999999509e-03
3.100000000000001192e-03,6.826799999999999535e-01,-7.167929999999999441e-03
3.110000000000000785e-03,6.997469999999998969e-01,-8.533249999999999169e-03
3.120000000000000377e-03,6.826799999999999535e-01,-8.191920000000000104e-03
3.129999999999999970e-03,7.168139999999999512e-01,-6.485269999999999577e-03
3.140000000000001297e-03,7.168139999999999512e-01,-6.826599999999999509e-03
3.150000000000000890e-03,6.997469999999998969e-01,-9.557239999999999833e-03
3.160000000000000482e-03,6.826799999999999535e-01,-7.850589999999999305e-03
3.170000000000000075e-03,7.168139999999999512e-01,-9.557239999999999833e-03
3.180000000000001402e-03,6.997469999999998969e-01,-1.297053999999999915e-02
3.190000000000000994e-03,7.168139999999999512e-01,-1.023989999999999970e-02
3.200000000000000587e-03,7.168139999999999512e-01,-1.058122999999999876e-02
3.210000000000000180e-03,6.997469999999998969e-01,-7.850589999999999305e-03
3.219999999999999772e-03,6.997469999999998969e-01,-9.215909999999999033e-03
3.230000000000001099e-03,7.168139999999999512e-01,-1.160521999999999943e-02
3.240000000000000692e-03,6.997469999999998969e-01,-1.023989999999999970e-02
3.250000000000000284e-03,7.168139999999999512e-01,-1.297053999999999915e-02
3.259999999999999877e-03,6.997469999999998969e-01,-1.126389000000000036e-02
3.270000000000001204e-03,7.338810000000000056e-01,-1.297053999999999915e-02
3.280000000000000797e-03,6.997469999999998969e-01,-1.228787999999999929e-02
3.290000000000000389e-03,7.338810000000000056e-01,-9.898569999999998897e-03
3.299999999999999982e-03,6.997469999999998969e-01,-1.126389000000000036e-02
3.310000000000001309e-03,7.338810000000000056e-01,-9.215909999999999033e-03
3.320000000000000902e-03,7.168139999999999512e-01,-8.874579999999999969e-03
3.330000000000000494e-03,7.338810000000000056e-01,-1.160521999999999943e-02
3.340000000000000087e-03,7.338810000000000056e-01,-1.194655000000000022e-02
3.350000000000001414e-03,7.168139999999999512e-01,-1.433585999999999888e-02
3.360000000000001007e-03,7.168139999999999512e-01,-1.126389000000000036e-02
3.370000000000000599e-03,7.338810000000000056e-01,-1.331186999999999995e-02
3.380000000000000192e-03,7.338810000000000056e-01,-1.365319999999999902e-02
3.389999999999999784e-03,7.168139999999999512e-01,-1.160521999999999943e-02
3.400000000000001112e-03,7.168139999999999512e-01,-1.058122999999999876e-02
3.410000000000000704e-03,7.509479999999999489e-01,-1.262921000000000009e-02
3.420000000000000297e-03,7.168139999999999512e-01,-1.092255999999999956e-02
3.429999999999999889e-03,7.509479999999999489e-01,-8.533249999999999169e-03
3.440000000000001217e-03,7.338810000000000056e-01,-9.215909999999999033e-03
3.450000000000000809e-03,7.509479999999999489e-01,-1.058122999999999876e-02
3.460000000000000402e-03,7.338810000000000056e-01,-8.533249999999999169e-03
3.469999999999999994e-03,7.509479999999999489e-01,-1.160521999999999943e-02
3.480000000000001321e-03,7.338810000000000056e-01,-1.092255999999999956e-02
3.490000000000000914e-03,7.509479999999999489e-01,-1.331186999999999995e-02
3.500000000000000507e-03,7.338810000000000056e-01,-1.399452999999999982e-02
3.510000000000000099e-03,7.509479999999999489e-01,-1.228787999999999929e-02
3.520000000000001426e-03,7.338810000000000056e-01,-1.262921000000000009e-02
3.530000000000001019e-03,7.509479999999999489e-01,-1.092255999999999956e-02
3.540000000000000611e-03,7.338810000000000056e-01,-1.297053999999999915e-02
3.550000000000000204e-03,7.509479999999999489e-01,-1.126389000000000036e-02
3.559999999999999797e-03,7.338810000000000056e-01,-1.160521999999999943e-02
3.570000000000001124e-03,7.680149999999998922e-01,-1.365319999999999902e-02
3.580000000000000716e-03,7.680149999999998922e-01,-1.262921000000000009e-02
3.590000000000000309e-03,7.338810000000000056e-01,-1.365319999999999902e-02
3.599999999999999901e-03,7.338810000000000056e-01,-1.297053999999999915e-02
3.610000000000001229e-03,7.509479999999999489e-01,-1.160521999999999943e-02
3.620000000000000821e-03,7.680149999999998922e-01,-1.194655000000000022e-02
3.630000000000000414e-03,7.509479999999999489e-01,-1.535984999999999955e-02
3.640000000000000006e-03,7.509479999999999489e-01,-1.262921000000000009e-02
3.650000000000001334e-03,7.680149999999998922e-01,-1.501851999999999875e-02
3.660000000000000926e-03,7.680149999999998922e-01,-1.604250999999999941e-02
3.670000000000000519e-03,7.509479999999999489e-01,-1.433585999999999888e-02
3.680000000000000111e-03,7.680149999999998922e-01,-1.262921000000000009e-02
3.690000000000001439e-03,7.509479999999999489e-01,-1.433585999999999888e-02
3.700000000000001031e-03,7.509479999999999489e-01,-1.262921000000000009e-02
3.710000000000000624e-03,7.680149999999998922e-01,-1.535984999999999955e-02
3.720000000000000216e-03,7.680149999999998922e-01,-1.535984999999999955e-02
3.729999999999999809e-03,7.509479999999999489e-01,-1.194655000000000022e-02
3.740000000000001136e-03,7.509479999999999489e-01,-1.126389000000000036e-02
3.750000000000000729e-03,7.680149999999998922e-01,-1.365319999999999902e-02
3.760000000000000321e-03,7.680149999999998922e-01,-1.297053999999999915e-02
3.769999999999999914e-03,7.509479999999999489e-01,-1.706649999999999834e-02
3.780000000000001241e-03,7.509479999999999489e-01,-1.570117999999999861e-02
3.790000000000000833e-03,7.850819999999999466e-01,-1.331186999999999995e-02
3.800000000000000426e-03,7.680149999999998922e-01,-1.365319999999999902e-02
3.810000000000000019e-03,7.850819999999999466e-01,-1.638384000000000021e-02
3.820000000000001346e-03,7.509479999999999489e-01,-1.638384000000000021e-02
3.830000000000000938e-03,7.850819999999999466e-01,-1.467718999999999968e-02
3.840000000000000531e-03,7.680149999999998922e-01,-1.365319999999999902e-02
3.850000000000000124e-03,7.850819999999999466e-01,-1.535984999999999955e-02
3.860000000000001451e-03,7.680149999999998922e-01,-1.433585999999999888e-02
3.870000000000001043e-03,7.850819999999999466e-01,-1.809049000000000074e-02
3.880000000000000636e-03,7.680149999999998922e-01,-1.911447999999999967e-02
3.890000000000000228e-03,8.021490000000000009e-01,-1.706649999999999834e-02
3.899999999999999821e-03,7.680149999999998922e-01,-1.672517000000000101e-02
3.910000000000001148e-03,8.021490000000000009e-01,-1.535984999999999955e-02
3.920000000000000741e-03,7.680149999999998922e-01,-1.535984999999999955e-02
3.930000000000000333e-03,7.850819999999999466e-01,-1.399452999999999982e-02
3.939999999999999926e-03,7.680149999999998922e-01,-1.297053999999999915e-02
3.950000000000001253e-03,8.021490000000000009e-01,-1.467718999999999968e-02
3.960000000000000846e-03,7.850819999999999466e-01,-1.399452999999999982e-02
3.970000000000000438e-03,8.021490000000000009e-01,-1.228787999999999929e-02
3.980000000000000031e-03,8.021490000000000009e-01,-1.331186999999999995e-02
3.990000000000001358e-03,7.850819999999999466e-01,-1.501851999999999875e-02
4.000000000000000951e-03,8.021490000000000009e-01,-1.467718999999999968e-02
4.010000000000000543e-03,7.680149999999998922e-01,-1.365319999999999902e-02
4.020000000000000136e-03,7.850819999999999466e-01,-1.501851999999999875e-02
4.030000000000001463e-03,8.021490000000000009e-01,-1.740782999999999914e-02
4.040000000000001056e-03,7.850819999999999466e-01,-1.638384000000000021e-02
4.050000000000000648e-03,8.021490000000000009e-01,-1.740782999999999914e-02
4.060000000000000241e-03,7.850819999999999466e-01,-1.604250999999999941e-02
4.069999999999999833e-03,8.192159999999999442e-01,-1.740782999999999914e-02
4.080000000000001160e-03,8.021490000000000009e-01,-1.672517000000000101e-02
4.090000000000000753e-03,7.850819999999999466e-01,-1.843181999999999807e-02
4.100000000000000346e-03,7.850819999999999466e-01,-1.638384000000000021e-02
4.109999999999999938e-03,8.021490000000000009e-01,-1.843181999999999807e-02
4.120000000000001265e-03,8.021490000000000009e-01,-1.843181999999999807e-02
4.130000000000000858e-03,8.192159999999999442e-01,-1.672517000000000101e-02
4.140000000000000450e-03,8.021490000000000009e-01,-1.706649999999999834e-02
4.150000000000000043e-03,8.192159999999999442e-01,-2.013846999999999859e-02
4.160000000000001370e-03,7.850819999999999466e-01,-2.082113000000000019e-02
4.170000000000000963e-03,8.192159999999999442e-01,-1.979713999999999779e-02
4.180000000000000555e-03,8.021490000000000009e-01,-1.979713999999999779e-02
4.190000000000000148e-03,8.192159999999999442e-01,-2.184511999999999912e-02
4.200000000000001475e-03,8.021490000000000009e-01,-2.047979999999999939e-02
4.210000000000001068e-03,8.192159999999999442e-01,-1.843181999999999807e-02
4.220000000000000660e-03,8.021490000000000009e-01,-2.013846999999999859e-02
4.230000000000000253e-03,8.362829999999998876e-01,-1.877314999999999887e-02
4.239999999999999845e-03,8.192159999999999442e-01,-1.945581000000000046e-02
4.250000000000001173e-03,8.192159999999999442e-01,-1.638384000000000021e-02
4.260000000000000765e-03,8.021490000000000009e-01,-1.638384000000000021e-02
4.270000000000000358e-03,8.362829999999998876e-01,-1.433585999999999888e-02
4.279999999999999950e-03,8.192159999999999442e-01,-1.501851999999999875e-02
4.290000000000001278e-03,8.362829999999998876e-01,-1.774915999999999994e-02
4.300000000000000870e-03,8.362829999999998876e-01,-1.740782999999999914e-02
4.310000000000000463e-03,8.192159999999999442e-01,-1.945581000000000046e-02
4.320000000000000055e-03,8.192159999999999442e-01,-1.672517000000000101e-02
4.330000000000001383e-03,8.192159999999999442e-01,-1.843181999999999807e-02
4.340000000000000975e-03,8.192159999999999442e-01,-1.740782999999999914e-02
4.350000000000000568e-03,8.533499999999999419e-01,-1.877314999999999887e-02
4.360000000000000160e-03,8.192159999999999442e-01,-1.638384000000000021e-02
4.370000000000001487e-03,8.362829999999998876e-01,-1.809049000000000074e-02
4.380000000000001080e-03,8.362829999999998876e-01,-1.774915999999999994e-02
4.390000000000000673e-03,8.192159999999999442e-01,-2.013846999999999859e-02
4.400000000000000265e-03,8.192159999999999442e-01,-1.945581000000000046e-02
4.409999999999999858e-03,8.533499999999999419e-01,-2.047979999999999939e-02
4.420000000000001185e-03,8.533499999999999419e-01,-2.150378999999999832e-02
4.430000000000000777e-03,8.192159999999999442e-01,-1.945581000000000046e-02
4.440000000000000370e-03,8.192159999999999442e-01,-2.047979999999999939e-02
4.449999999999999963e-03,8.533499999999999419e-01,-2.184511999999999912e-02
4.460000000000001290e-03,8.533499999999999419e-01,-2.082113000000000019e-02
4.470000000000000882e-03,8.192159999999999442e-01,-1.809049000000000074e-02
4.480000000000000475e-03,8.362829999999998876e-01,-1.843181999999999807e-02
4.490000000000000067e-03,8.533499999999999419e-01,-1.979713999999999779e-02
4.500000000000001395e-03,8.533499999999999419e-01,-2.013846999999999859e-02
4.510000000000000987e-03,8.192159999999999442e-01,-1.843181999999999807e-02
4.520000000000000580e-03,8.362829999999998876e-01,-1.740782999999999914e-02
4.530000000000000172e-03,8.533499999999999419e-01,-1.945581000000000046e-02
4.540000000000001500e-03,8.533499999999999419e-01,-1.911447999999999967e-02
4.550000000000001092e-03,8.362829999999998876e-01,-2.116245999999999752e-02
4.560000000000000685e-03,8.362829999999998876e-01,-2.150378999999999832e-02
4.570000000000000277e-03,8.533499999999999419e-01,-2.389310000000000045e-02
4.579999999999999870e-03,8.362829999999998876e-01,-2.423442999999999778e-02
4.590000000000001197e-03,8.704169999999999963e-01,-2.218644999999999992e-02
4.600000000000000790e-03,8.362829999999998876e-01,-2.116245999999999752e-02
4.610000000000000382e-03,8.704169999999999963e-01,-2.355176999999999965e-02
4.619999999999999975e-03,8.533499999999999419e-01,-2.286910999999999805e-02
4.630000000000001302e-03,8.704169999999999963e-01,-2.047979999999999939e-02
4.640000000000000895e-03,8.704169999999999963e-01,-1.945581000000000046e-02
4.650000000000000487e-03,8.533499999999999419e-01,-2.184511999999999912e-02
4.660000000000000080e-03,8.533499999999999419e-01,-2.184511999999999912e-02
4.670000000000001407e-03,8.704169999999999963e-01,-2.389310000000000045e-02
4.680000000000000999e-03,8.362829999999998876e-01,-2.184511999999999912e-02
4.690000000000000592e-03,8.704169999999999963e-01,-2.286910999999999805e-02
4.700000000000000185e-03,8.533499999999999419e-01,-2.389310000000000045e-02
4.710000000000001512e-03,8.704169999999999963e-01,-2.150378999999999832e-02
4.720000000000001104e-03,8.533499999999999419e-01,-2.218644999999999992e-02
4.730000000000000697e-03,8.874839999999999396e-01,-2.389310000000000045e-02
4.740000000000000289e-03,8.533499999999999419e-01,-2.321043999999999885e-02
4.749999999999999882e-03,8.874839999999999396e-01,-2.013846999999999859e-02
4.760000000000001209e-03,8.704169999999999963e-01,-2.013846999999999859e-02
4.770000000000000802e-03,8.874839999999999396e-01,-1.877314999999999887e-02
4.780000000000000394e-03,8.533499999999999419e-01,-1.843181999999999807e-02
4.789999999999999987e-03,8.874839999999999396e-01,-2.013846999999999859e-02
4.800000000000001314e-03,8.704169999999999963e-01,-1.979713999999999779e-02
4.810000000000000907e-03,8.874839999999999396e-01,-2.321043999999999885e-02
4.820000000000000499e-03,8.874839999999999396e-01,-2.321043999999999885e-02
4.830000000000000092e-03,8.533499999999999419e-01,-2.491708999999999938e-02
4.840000000000001419e-03,8.704169999999999963e-01,-2.184511999999999912e-02
4.850000000000001012e-03,8.874839999999999396e-01,-2.355176999999999965e-02
4.860000000000000604e-03,8.874839999999999396e-01,-2.286910999999999805e-02
4.870000000000000197e-03,8.704169999999999963e-01,-2.457575999999999858e-02
4.880000000000001524e-03,9.045509999999998829e-01,-2.525842000000000018e-02
4.890000000000001117e-03,8.704169999999999963e-01,-2.355176999999999965e-02
4.900000000000000709e-03,9.045509999999998829e-01,-2.321043999999999885e-02
4.910000000000000302e-03,8.704169999999999963e-01,-2.491708999999999938e-02
4.919999999999999894e-03,8.874839999999999396e-01,-2.321043999999999885e-02
4.930000000000001222e-03,9.045509999999998829e-01,-2.491708999999999938e-02
4.940000000000000814e-03,8.874839999999999396e-01,-2.525842000000000018e-02
4.950000000000000407e-03,9.045509999999998829e-01,-2.286910999999999805e-02
4.959999999999999999e-03,8.874839999999999396e-01,-2.321043999999999885e-02
4.970000000000001326e-03,9.045509999999998829e-01,-2.150378999999999832e-02
4.980000000000000919e-03,9.045509999999998829e-01,-2.286910999999999805e-02
4.990000000000000512e-03,9.045509999999998829e-01,-2.082113000000000019e-02
